name,addr,tel
갈전초교실,"경상남도 진주시 사들로 157 (충무공동, 혁신도시엘에이치아파트1단지)",010-3176-4665
평거1교실,경상남도 진주시 평거동 ,055-748-0220
촉석교실,경상남도 진주시 평거로 258 (이현동),055-748-0470
봉원초교실,경상남도 진주시 의병로 93 (상봉동),010-9861-3025
사천사남교실,경상남도 사천시 사남면 조동길 49-41,055-855-3379
장량교실,경상북도 포항시 북구 삼흥로74번길 27-1 (두호동),054-611-3456
우방교실,경북 포항시 북구 용흥동 ,054-231-9905
포항지사(두호학원),경상북도 포항시 북구 두호로 33 (두호동),054-256-7171
효자교실,경상북도 포항시 남구 효성로30번길 18-4 (효자동),054-277-8011
양덕교실,"경상북도 포항시 북구 천마로72번길 33 (양덕동, 삼구트리니엔아파트)",054-256-3405
송곡교실,경상북도 포항시 북구 양덕동 ,054-254-2535
청송교실,경상북도 청송군 청송읍 중앙로 257,054-262-5771
양학교실,경상북도 포항시 북구 학잠동 대림힐타운 ,010-5199-2308
양서교실,"경상북도 포항시 북구 장량중앙로 99 (양덕동, 양덕 삼구트리니엔 4차)",010-4696-2071
뷰엔빌교실,경상북도 포항시 북구 흥해읍 도음로877번길 15 (삼도뷰엔빌),010-9210-7117
문덕교실,경상북도 포항시 남구 오천읍 해병로 389-21,010-3314-0766
이동교실,"경상북도 포항시 남구 대이로 138 (이동, 그린빌명품아파트)",010-9611-0265
해맞이교실,경상북도 포항시 북구 삼호로 413 (환호동),010-2248-6663
대도교실,경상북도 포항시 남구 상공로 175-1 (대도동),010-3055-3171
메트로교실,"경상북도 포항시 북구 우창로 164 (창포동, 창포메트로시티1단지)",010-9907-8369
구정교실,경상북도 포항시 남구 오천읍 구정길 29,010-4601-7361
초곡교실,경상북도 포항시 북구 흥해읍 초곡지구로58번길 52 (초곡삼구트리니엔 시티),010-2355-0616
양덕아카데미,경상북도 포항시 북구 양덕로6번길 16 (양덕동),054-246-6979
일등교실,경상북도 포항시 남구 오천읍 남원로 86-15,010-9684-5630
연일교실,경상북도 포항시 남구 연일읍 연일로159번길 14,010-9975-1718
전남서부지사,전라남도 목포시 청호로 188 (산정동),061-273-9905
하당상동교실,전남 목포시 상동 ,061-274-3405
애향초교실,전남 목포시 옥암동 ,061-282-7905
이로교실,전라남도 목포시 용해동 ,010-8910-2295
하당부영교실,전라남도 목포시 옥암동 ,061-284-0522 
영산초장선생교실,"전라남도 목포시 남악2로22번길 10 (옥암동, 한라비발디)",010-7942-6502
연산중앙교실,전라남도 목포시 원산로145번안길 3-1 (연산동),061-274-6151
제주지사,제주특별자치도 제주시 연화중길 8-1 (연동),064-712-3305
노형교실,제주특별자치도 제주시 노형동 ,010-4244-7310
아라교실,제주특별자치도 제주시 아라일동 ,010-2253-5263
서홍은혜바다교실,제주특별자치도 서귀포시 중앙로195번길 8 (서홍동),010-4723-6839
충주제천지사(장락교실),충청북도 제천시 장락로 125 (장락동),043-648-3305
제천하소교실,충북 제천시 하소동 ,043-644-3405
성남교실,충청북도 충주시 염밭로 94 (교현동),043-842-3305
신백교실,충청북도 제천시 신백동 덕일한마음1차아파트 ,043-642-3405
강저교실,충청북도 제천시 청풍호로10길 40 (강제동),010-9418-7919
